throughput,	entry,	browseEntry,	4.994857090023068,	0.002539572435852015
throughput,	entry,	e1,	4.998439370968073,	0.004998309932841922
throughput,	entry,	e2,	4.99645717840235,	0.002556838018625718
response time,	entry,	browseEntry,	2.002127174320223,	0.0010181633535968784
response time,	entry,	e1,	1.0000099914119625,	1.2622728190211217E-8
response time,	entry,	e2,	1.0000200034747389,	2.0120343183926694E-8
